lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+18,0.0,3.5,5.143268675400348
12.0,50.0,5.0,3e+18,0.0025,3.5,5.13773345563413
12.0,50.0,5.0,3e+18,0.0061833333,3.5,5.129615486226914
12.0,50.0,5.0,3e+18,0.011659222,3.5,5.11762588034252
12.0,50.0,5.0,3e+18,0.019800044,3.5,5.099967959078036
12.0,50.0,5.0,3e+18,0.031902732,3.5,5.0740571388421305
12.0,50.0,5.0,3e+18,0.049895394,3.5,5.036187050389413
12.0,50.0,5.0,3e+18,0.076644486,3.5,4.980964217341027
12.0,50.0,5.0,3e+18,0.11605482,3.5,4.90060989480107
12.0,50.0,5.0,3e+18,0.16605482,3.5,4.797879054150115
12.0,50.0,5.0,3e+18,0.21605482,3.5,4.693103488154107
12.0,50.0,5.0,3e+18,0.26605482,3.5,4.588808824112837
12.0,50.0,5.0,3e+18,0.31605482,3.5,4.489326798013376
12.0,50.0,5.0,3e+18,0.36605482,3.5,4.397874923663748
12.0,50.0,5.0,3e+18,0.41605482,3.5,4.315548723990958
12.0,50.0,5.0,3e+18,0.46605482,3.5,4.242036267012063
12.0,50.0,5.0,3e+18,0.5,3.5,4.196676655360559
