lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+17,0.0,2.5,6.702441345995985
12.0,50.0,5.0,1e+17,0.0025,2.5,6.688088253936132
12.0,50.0,5.0,1e+17,0.0061833333,2.5,6.6669104856073655
12.0,50.0,5.0,1e+17,0.011659222,2.5,6.635349512892682
12.0,50.0,5.0,1e+17,0.019800044,2.5,6.588239642435829
12.0,50.0,5.0,1e+17,0.031902732,2.5,6.517714683636686
12.0,50.0,5.0,1e+17,0.049895394,2.5,6.4115567162905505
12.0,50.0,5.0,1e+17,0.076644486,2.5,6.2501627806442235
12.0,50.0,5.0,1e+17,0.11605482,2.5,6.0037404450397664
12.0,50.0,5.0,1e+17,0.16605482,2.5,5.6818095689822234
12.0,50.0,5.0,1e+17,0.21605482,2.5,5.3712870436748466
12.0,50.0,5.0,1e+17,0.26605482,2.5,5.098675938307662
12.0,50.0,5.0,1e+17,0.31605482,2.5,4.876579569492388
12.0,50.0,5.0,1e+17,0.36605482,2.5,4.700764629046028
12.0,50.0,5.0,1e+17,0.41605482,2.5,4.559739539362066
12.0,50.0,5.0,1e+17,0.46605482,2.5,4.443364872625488
12.0,50.0,5.0,1e+17,0.5,2.5,4.375041138667509
