lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5000000000000000.0,0.0,3.0,6.610101940082238
12.0,50.0,5.0,5000000000000000.0,0.0025,3.0,6.597228187308789
12.0,50.0,5.0,5000000000000000.0,0.0061833333,3.0,6.578241202381932
12.0,50.0,5.0,5000000000000000.0,0.011659222,3.0,6.549963825171186
12.0,50.0,5.0,5000000000000000.0,0.019800044,3.0,6.507799988800822
12.0,50.0,5.0,5000000000000000.0,0.031902732,3.0,6.444799833544147
12.0,50.0,5.0,5000000000000000.0,0.049895394,3.0,6.350154882230837
12.0,50.0,5.0,5000000000000000.0,0.076644486,3.0,6.206738771374598
12.0,50.0,5.0,5000000000000000.0,0.11605482,3.0,5.987847940681282
12.0,50.0,5.0,5000000000000000.0,0.16605482,3.0,5.698311353593351
12.0,50.0,5.0,5000000000000000.0,0.21605482,3.0,5.409646190570279
12.0,50.0,5.0,5000000000000000.0,0.26605482,3.0,5.14641515752895
12.0,50.0,5.0,5000000000000000.0,0.31605482,3.0,4.925093638998995
12.0,50.0,5.0,5000000000000000.0,0.36605482,3.0,4.746141879922389
12.0,50.0,5.0,5000000000000000.0,0.41605482,3.0,4.601860018707538
12.0,50.0,5.0,5000000000000000.0,0.46605482,3.0,4.483388773315103
12.0,50.0,5.0,5000000000000000.0,0.5,3.0,4.414069043221335
