lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,800000000000000.0,0.0,2.5,7.16281099963724
12.0,50.0,5.0,800000000000000.0,0.0025,2.5,7.147177506284943
12.0,50.0,5.0,800000000000000.0,0.0061833333,2.5,7.124060676506477
12.0,50.0,5.0,800000000000000.0,0.011659222,2.5,7.089502572780889
12.0,50.0,5.0,800000000000000.0,0.019800044,2.5,7.037681229191585
12.0,50.0,5.0,800000000000000.0,0.031902732,2.5,6.959572757781609
12.0,50.0,5.0,800000000000000.0,0.049895394,2.5,6.840858226653451
12.0,50.0,5.0,800000000000000.0,0.076644486,2.5,6.658075088658745
12.0,50.0,5.0,800000000000000.0,0.11605482,2.5,6.3747831352166235
12.0,50.0,5.0,800000000000000.0,0.16605482,2.5,5.999714979220468
12.0,50.0,5.0,800000000000000.0,0.21605482,2.5,5.6328172907654075
12.0,50.0,5.0,800000000000000.0,0.26605482,2.5,5.308231592428188
12.0,50.0,5.0,800000000000000.0,0.31605482,2.5,5.0443892079079165
12.0,50.0,5.0,800000000000000.0,0.36605482,2.5,4.83765437887182
12.0,50.0,5.0,800000000000000.0,0.41605482,2.5,4.675396059394931
12.0,50.0,5.0,800000000000000.0,0.46605482,2.5,4.544540370517294
12.0,50.0,5.0,800000000000000.0,0.5,2.5,4.46887181515086
