lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+19,0.0,4.0,3.9644956176122235
12.0,50.0,5.0,3e+19,0.0025,4.0,3.9635224155603814
12.0,50.0,5.0,3e+19,0.0061833333,4.0,3.9620907473503335
12.0,50.0,5.0,3e+19,0.011659222,4.0,3.9599667685248585
12.0,50.0,5.0,3e+19,0.019800044,4.0,3.956818276660132
12.0,50.0,5.0,3e+19,0.031902732,4.0,3.952154147971352
12.0,50.0,5.0,3e+19,0.049895394,4.0,3.94524591838054
12.0,50.0,5.0,3e+19,0.076644486,4.0,3.9349914797725756
12.0,50.0,5.0,3e+19,0.11605482,4.0,3.9197869027256216
12.0,50.0,5.0,3e+19,0.16605482,4.0,3.9000466813389556
12.0,50.0,5.0,3e+19,0.21605482,4.0,3.8795634855136707
12.0,50.0,5.0,3e+19,0.26605482,4.0,3.8582877850881268
12.0,50.0,5.0,3e+19,0.31605482,4.0,3.8364007036032466
12.0,50.0,5.0,3e+19,0.36605482,4.0,3.814190466660757
12.0,50.0,5.0,3e+19,0.41605482,4.0,3.791998401171351
12.0,50.0,5.0,3e+19,0.46605482,4.0,3.77013948622808
12.0,50.0,5.0,3e+19,0.5,4.0,3.7556149994959873
