lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
13.2,55.0,5.5,1000000000000000.0,0.0,4.5,5.910665000465414
13.2,55.0,5.5,1000000000000000.0,0.0025,4.5,5.900572897914474
13.2,55.0,5.5,1000000000000000.0,0.0061833333,4.5,5.885709918477748
13.2,55.0,5.5,1000000000000000.0,0.011659222,4.5,5.8636159353466635
13.2,55.0,5.5,1000000000000000.0,0.019800044,4.5,5.830769695984913
13.2,55.0,5.5,1000000000000000.0,0.031902732,4.5,5.781890043973974
13.2,55.0,5.5,1000000000000000.0,0.049895394,4.5,5.708933840140067
13.2,55.0,5.5,1000000000000000.0,0.076644486,4.5,5.599147325900285
13.2,55.0,5.5,1000000000000000.0,0.11605482,4.5,5.433396399838199
13.2,55.0,5.5,1000000000000000.0,0.16605482,4.5,5.217576397977528
13.2,55.0,5.5,1000000000000000.0,0.21605482,4.5,5.006428365688626
13.2,55.0,5.5,1000000000000000.0,0.26605482,4.5,4.815115649038548
13.2,55.0,5.5,1000000000000000.0,0.31605482,4.5,4.652722688784313
13.2,55.0,5.5,1000000000000000.0,0.36605482,4.5,4.518894460335925
13.2,55.0,5.5,1000000000000000.0,0.41605482,4.5,4.40715758303516
13.2,55.0,5.5,1000000000000000.0,0.46605482,4.5,4.3117170290168945
13.2,55.0,5.5,1000000000000000.0,0.5,4.5,4.254329274908085
