lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+19,0.0,2.0,4.381466727351736
12.0,50.0,5.0,3e+19,0.0025,2.0,4.379457179775766
12.0,50.0,5.0,3e+19,0.0061833333,2.0,4.376506911353022
12.0,50.0,5.0,3e+19,0.011659222,2.0,4.372143074298211
12.0,50.0,5.0,3e+19,0.019800044,2.0,4.365701855308752
12.0,50.0,5.0,3e+19,0.031902732,2.0,4.356219130793318
12.0,50.0,5.0,3e+19,0.049734025,2.0,4.3424142581966985
12.0,50.0,5.0,3e+19,0.076005464,2.0,4.32232873813768
12.0,50.0,5.0,3e+19,0.11471205,2.0,4.2928853395717494
12.0,50.0,5.0,3e+19,0.16471205,2.0,4.254244282909768
12.0,50.0,5.0,3e+19,0.21471205,2.0,4.214218406271409
12.0,50.0,5.0,3e+19,0.26471205,2.0,4.172912922603286
12.0,50.0,5.0,3e+19,0.31471205,2.0,4.1311395611702375
12.0,50.0,5.0,3e+19,0.36471205,2.0,4.0899253841709555
12.0,50.0,5.0,3e+19,0.41471205,2.0,4.0501773052069465
12.0,50.0,5.0,3e+19,0.46471205,2.0,4.012385826727207
12.0,50.0,5.0,3e+19,0.5,2.0,3.9870403889603088
