lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+18,0.0,1.5,7.246889361082593
12.0,50.0,5.0,1e+18,0.0025,1.5,7.230180922787063
12.0,50.0,5.0,1e+18,0.00615,1.5,7.205709975418089
12.0,50.0,5.0,1e+18,0.011576333,1.5,7.169149326152583
12.0,50.0,5.0,1e+18,0.019643482,1.5,7.114374641879895
12.0,50.0,5.0,1e+18,0.031636644,1.5,7.031931514719548
12.0,50.0,5.0,1e+18,0.049466477,1.5,6.906925328643409
12.0,50.0,5.0,1e+18,0.075973495,1.5,6.7152914742316145
12.0,50.0,5.0,1e+18,0.11502717,1.5,6.420292114367669
12.0,50.0,5.0,1e+18,0.16502717,1.5,6.029298830088766
12.0,50.0,5.0,1e+18,0.21502717,1.5,5.650363895304359
12.0,50.0,5.0,1e+18,0.26502717,1.5,5.317972623446574
12.0,50.0,5.0,1e+18,0.31502717,1.5,5.049108897135753
12.0,50.0,5.0,1e+18,0.36502717,1.5,4.838558713010829
12.0,50.0,5.0,1e+18,0.41502717,1.5,4.6732038465597565
12.0,50.0,5.0,1e+18,0.46502717,1.5,4.539967625708839
12.0,50.0,5.0,1e+18,0.5,1.5,4.460814487843628
