lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
14.4,60.0,6.0,1000000000000000.0,0.0,3.5,6.614999855942573
14.4,60.0,6.0,1000000000000000.0,0.0025,3.5,6.600258648042889
14.4,60.0,6.0,1000000000000000.0,0.0061833333,3.5,6.578456566010044
14.4,60.0,6.0,1000000000000000.0,0.011659222,3.5,6.545853620228547
14.4,60.0,6.0,1000000000000000.0,0.019800044,3.5,6.496936135960082
14.4,60.0,6.0,1000000000000000.0,0.031902732,3.5,6.4231535262570185
14.4,60.0,6.0,1000000000000000.0,0.049895394,3.5,6.3109516624706865
14.4,60.0,6.0,1000000000000000.0,0.076404584,3.5,6.140085562157303
14.4,60.0,6.0,1000000000000000.0,0.11546146,3.5,5.878581956576124
14.4,60.0,6.0,1000000000000000.0,0.16546146,3.5,5.542199249766792
14.4,60.0,6.0,1000000000000000.0,0.21546146,3.5,5.232741088434275
14.4,60.0,6.0,1000000000000000.0,0.26546146,3.5,4.9730653110119984
14.4,60.0,6.0,1000000000000000.0,0.31546146,3.5,4.768354255290135
14.4,60.0,6.0,1000000000000000.0,0.36546146,3.5,4.608145304099615
14.4,60.0,6.0,1000000000000000.0,0.41546146,3.5,4.47798847669092
14.4,60.0,6.0,1000000000000000.0,0.46546146,3.5,4.369083610036181
14.4,60.0,6.0,1000000000000000.0,0.5,3.5,4.303514425689449
