lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+17,0.0,2.0,6.989257322649813
12.0,50.0,5.0,3e+17,0.0025,2.0,6.97421049355477
12.0,50.0,5.0,3e+17,0.00615,2.0,6.952189897625557
12.0,50.0,5.0,3e+17,0.011576333,2.0,6.919331925240766
12.0,50.0,5.0,3e+17,0.019643482,2.0,6.870185700896333
12.0,50.0,5.0,3e+17,0.031636644,2.0,6.796355069509147
12.0,50.0,5.0,3e+17,0.049466477,2.0,6.684754439799964
12.0,50.0,5.0,3e+17,0.075735764,2.0,6.515599444491061
12.0,50.0,5.0,3e+17,0.11443918,2.0,6.255074589227755
12.0,50.0,5.0,3e+17,0.16443918,2.0,5.904177639923677
12.0,50.0,5.0,3e+17,0.21443918,2.0,5.5597419031923465
12.0,50.0,5.0,3e+17,0.26443918,2.0,5.253369856053127
12.0,50.0,5.0,3e+17,0.31443918,2.0,5.002238266045659
12.0,50.0,5.0,3e+17,0.36443918,2.0,4.8032803609354415
12.0,50.0,5.0,3e+17,0.41443918,2.0,4.645591520913628
12.0,50.0,5.0,3e+17,0.46443918,2.0,4.517657222780091
12.0,50.0,5.0,3e+17,0.5,2.0,4.440089044004699
