lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1000000000000000.0,0.0,1.0,8.45579023746437
12.0,50.0,5.0,1000000000000000.0,0.0025,1.0,8.427060437192004
12.0,50.0,5.0,1000000000000000.0,0.0061833333,1.0,8.384660903384823
12.0,50.0,5.0,1000000000000000.0,0.011659222,1.0,8.321471960974128
12.0,50.0,5.0,1000000000000000.0,0.019800044,1.0,8.2272201489261
12.0,50.0,5.0,1000000000000000.0,0.031902732,1.0,8.08651970791577
12.0,50.0,5.0,1000000000000000.0,0.049734025,1.0,7.87821482758666
12.0,50.0,5.0,1000000000000000.0,0.076005464,1.0,7.570115740362699
12.0,50.0,5.0,1000000000000000.0,0.11436177,1.0,7.121007353723722
12.0,50.0,5.0,1000000000000000.0,0.16436177,1.0,6.548916800516992
12.0,50.0,5.0,1000000000000000.0,0.21436177,1.0,6.018297911689509
12.0,50.0,5.0,1000000000000000.0,0.26436177,1.0,5.566950972927647
12.0,50.0,5.0,1000000000000000.0,0.31436177,1.0,5.219881478892297
12.0,50.0,5.0,1000000000000000.0,0.36436177,1.0,4.965113689918267
12.0,50.0,5.0,1000000000000000.0,0.41436177,1.0,4.773124811004274
12.0,50.0,5.0,1000000000000000.0,0.46436177,1.0,4.6224196506206745
12.0,50.0,5.0,1000000000000000.0,0.5,1.0,4.533016869711771
