lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
15.6,65.0,6.5,1000000000000000.0,0.0,3.0,7.225540248126496
15.6,65.0,6.5,1000000000000000.0,0.0025,3.0,7.211059942635582
15.6,65.0,6.5,1000000000000000.0,0.0061833333,3.0,7.189747824910077
15.6,65.0,6.5,1000000000000000.0,0.011659222,3.0,7.158099400462504
15.6,65.0,6.5,1000000000000000.0,0.019800044,3.0,7.111131939810155
15.6,65.0,6.5,1000000000000000.0,0.031902732,3.0,7.041549009793351
15.6,65.0,6.5,1000000000000000.0,0.049895394,3.0,6.938625225861117
15.6,65.0,6.5,1000000000000000.0,0.076644486,3.0,6.78698256739693
15.6,65.0,6.5,1000000000000000.0,0.11605482,3.0,6.56708869371349
15.6,65.0,6.5,1000000000000000.0,0.16605482,3.0,6.296062064823228
15.6,65.0,6.5,1000000000000000.0,0.21605482,3.0,6.037273628783333
15.6,65.0,6.5,1000000000000000.0,0.26605482,3.0,5.794535597515871
15.6,65.0,6.5,1000000000000000.0,0.31605482,3.0,5.571155779059049
15.6,65.0,6.5,1000000000000000.0,0.36605482,3.0,5.36979521841786
15.6,65.0,6.5,1000000000000000.0,0.41605482,3.0,5.191338391685596
15.6,65.0,6.5,1000000000000000.0,0.46605482,3.0,5.034813012536923
15.6,65.0,6.5,1000000000000000.0,0.5,3.0,4.940019413030311
