lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,800000000000000.0,0.0,4.0,6.019011910801763
12.0,50.0,5.0,800000000000000.0,0.0025,4.0,6.008793202092462
12.0,50.0,5.0,800000000000000.0,0.0061833333,4.0,5.993763360043898
12.0,50.0,5.0,800000000000000.0,0.011659222,4.0,5.971473276973951
12.0,50.0,5.0,800000000000000.0,0.019800044,4.0,5.9384466873295265
12.0,50.0,5.0,800000000000000.0,0.031902732,4.0,5.889565720870131
12.0,50.0,5.0,800000000000000.0,0.049895394,4.0,5.817250966849921
12.0,50.0,5.0,800000000000000.0,0.076644486,4.0,5.710132056066012
12.0,50.0,5.0,800000000000000.0,0.11605482,4.0,5.551742332401596
12.0,50.0,5.0,800000000000000.0,0.16605482,4.0,5.347643928869307
12.0,50.0,5.0,800000000000000.0,0.21605482,4.0,5.143082682398982
12.0,50.0,5.0,800000000000000.0,0.26605482,4.0,4.949333039196924
12.0,50.0,5.0,800000000000000.0,0.31605482,4.0,4.777902175763001
12.0,50.0,5.0,800000000000000.0,0.36605482,4.0,4.632677164899711
12.0,50.0,5.0,800000000000000.0,0.41605482,4.0,4.511175059546463
12.0,50.0,5.0,800000000000000.0,0.46605482,4.0,4.408693012943849
12.0,50.0,5.0,800000000000000.0,0.5,4.0,4.347678674710486
