lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
13.2,55.0,5.5,1000000000000000.0,0.0,3.0,6.943973616144638
13.2,55.0,5.5,1000000000000000.0,0.0025,3.0,6.927697813683967
13.2,55.0,5.5,1000000000000000.0,0.0061833333,3.0,6.903608113936584
13.2,55.0,5.5,1000000000000000.0,0.011659222,3.0,6.867544793858404
13.2,55.0,5.5,1000000000000000.0,0.019800044,3.0,6.813355350171042
13.2,55.0,5.5,1000000000000000.0,0.031902732,3.0,6.7314562629161925
13.2,55.0,5.5,1000000000000000.0,0.049895394,3.0,6.60661297912854
13.2,55.0,5.5,1000000000000000.0,0.076404584,3.0,6.415964773524821
13.2,55.0,5.5,1000000000000000.0,0.11546146,3.0,6.12336293267815
13.2,55.0,5.5,1000000000000000.0,0.16546146,3.0,5.745526390115221
13.2,55.0,5.5,1000000000000000.0,0.21546146,3.0,5.3960952275738014
13.2,55.0,5.5,1000000000000000.0,0.26546146,3.0,5.102574132617711
13.2,55.0,5.5,1000000000000000.0,0.31546146,3.0,4.872326842391004
13.2,55.0,5.5,1000000000000000.0,0.36546146,3.0,4.694486080043128
13.2,55.0,5.5,1000000000000000.0,0.41546146,3.0,4.5523763909407675
13.2,55.0,5.5,1000000000000000.0,0.46546146,3.0,4.4349260916690225
13.2,55.0,5.5,1000000000000000.0,0.5,3.0,4.364819882887072
