lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,2.5,7.010714355315334
12.0,50.0,5.0,1e+16,0.0025,2.5,6.994687373925938
12.0,50.0,5.0,1e+16,0.0061833333,2.5,6.970999950935232
12.0,50.0,5.0,1e+16,0.011659222,2.5,6.935615922002369
12.0,50.0,5.0,1e+16,0.019800044,2.5,6.882613217259856
12.0,50.0,5.0,1e+16,0.031902732,2.5,6.802848177564886
12.0,50.0,5.0,1e+16,0.049895394,2.5,6.681943847659219
12.0,50.0,5.0,1e+16,0.076644486,2.5,6.49657294229674
12.0,50.0,5.0,1e+16,0.11605482,2.5,6.211666691938453
12.0,50.0,5.0,1e+16,0.16605482,2.5,5.840767408547914
12.0,50.0,5.0,1e+16,0.21605482,2.5,5.487624748456134
12.0,50.0,5.0,1e+16,0.26605482,2.5,5.182971768960077
12.0,50.0,5.0,1e+16,0.31605482,2.5,4.939636203890554
12.0,50.0,5.0,1e+16,0.36605482,2.5,4.750639405816759
12.0,50.0,5.0,1e+16,0.41605482,2.5,4.600991517851647
12.0,50.0,5.0,1e+16,0.46605482,2.5,4.478552722379901
12.0,50.0,5.0,1e+16,0.5,2.5,4.407104064717564
