lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+17,0.0,2.0,6.744818271929942
12.0,50.0,5.0,8e+17,0.0025,2.0,6.730952677518717
12.0,50.0,5.0,8e+17,0.0061833333,2.0,6.710500836198393
12.0,50.0,5.0,8e+17,0.011659222,2.0,6.680038317882854
12.0,50.0,5.0,8e+17,0.019800044,2.0,6.634602777163546
12.0,50.0,5.0,8e+17,0.031902732,2.0,6.566662019844429
12.0,50.0,5.0,8e+17,0.049895394,2.0,6.464540626265558
12.0,50.0,5.0,8e+17,0.076404584,2.0,6.310894640857203
12.0,50.0,5.0,8e+17,0.11546146,2.0,6.0760213652728465
12.0,50.0,5.0,8e+17,0.16546146,2.0,5.763059565892764
12.0,50.0,5.0,8e+17,0.21546146,2.0,5.453944105396881
12.0,50.0,5.0,8e+17,0.26546146,2.0,5.176066848048919
12.0,50.0,5.0,8e+17,0.31546146,2.0,4.945119595794822
12.0,50.0,5.0,8e+17,0.36546146,2.0,4.759601857570696
12.0,50.0,5.0,8e+17,0.41546146,2.0,4.610621181176986
12.0,50.0,5.0,8e+17,0.46546146,2.0,4.488692467466178
12.0,50.0,5.0,8e+17,0.5,2.0,4.416361903741231
