lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+17,0.0,0.5,8.796999795146858
12.0,50.0,5.0,3e+17,0.0025,0.5,8.768099463841692
12.0,50.0,5.0,3e+17,0.0061833333,0.5,8.725370619776914
12.0,50.0,5.0,3e+17,0.011659222,0.5,8.661533904210708
12.0,50.0,5.0,3e+17,0.019800044,0.5,8.565932356589094
12.0,50.0,5.0,3e+17,0.031902732,0.5,8.422308206503693
12.0,50.0,5.0,3e+17,0.049734025,0.5,8.207288465351784
12.0,50.0,5.0,3e+17,0.076005464,0.5,7.881843116698184
12.0,50.0,5.0,3e+17,0.11436177,0.5,7.400527311807072
12.0,50.0,5.0,3e+17,0.16436177,0.5,6.789996705564435
12.0,50.0,5.0,3e+17,0.21436177,0.5,6.224893079324906
12.0,50.0,5.0,3e+17,0.26436177,0.5,5.739163424890631
12.0,50.0,5.0,3e+17,0.31436177,0.5,5.356090794327695
12.0,50.0,5.0,3e+17,0.36436177,0.5,5.069584062693255
12.0,50.0,5.0,3e+17,0.41436177,0.5,4.856457056489454
12.0,50.0,5.0,3e+17,0.46436177,0.5,4.691776668186207
12.0,50.0,5.0,3e+17,0.5,0.5,4.595176542426001
