lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+18,0.0,2.0,6.676066025700046
12.0,50.0,5.0,1e+18,0.0025,2.0,6.662523207543414
12.0,50.0,5.0,1e+18,0.00615,2.0,6.642736046365608
12.0,50.0,5.0,1e+18,0.011576333,2.0,6.613280269215299
12.0,50.0,5.0,1e+18,0.019643482,2.0,6.569383366002617
12.0,50.0,5.0,1e+18,0.031636644,2.0,6.503823703678504
12.0,50.0,5.0,1e+18,0.049466477,2.0,6.405483201713672
12.0,50.0,5.0,1e+18,0.075735764,2.0,6.25791779390016
12.0,50.0,5.0,1e+18,0.11443918,2.0,6.033057162807812
12.0,50.0,5.0,1e+18,0.16443918,2.0,5.730906726247916
12.0,50.0,5.0,1e+18,0.21443918,2.0,5.4313966219509595
12.0,50.0,5.0,1e+18,0.26443918,2.0,5.160574580238348
12.0,50.0,5.0,1e+18,0.31443918,2.0,4.9341826646164755
12.0,50.0,5.0,1e+18,0.36443918,2.0,4.751419563111346
12.0,50.0,5.0,1e+18,0.41443918,2.0,4.604167865430769
12.0,50.0,5.0,1e+18,0.46443918,2.0,4.483387319312973
12.0,50.0,5.0,1e+18,0.5,2.0,4.409664851607252
