lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,500000000000000.0,0.0,1.5,8.096005527534516
12.0,50.0,5.0,500000000000000.0,0.0025,1.5,8.07316850656016
12.0,50.0,5.0,500000000000000.0,0.0061833333,1.5,8.039351759291566
12.0,50.0,5.0,500000000000000.0,0.011659222,1.5,7.988709675743911
12.0,50.0,5.0,500000000000000.0,0.019800044,1.5,7.912607989599388
12.0,50.0,5.0,500000000000000.0,0.031902732,1.5,7.797725177249628
12.0,50.0,5.0,500000000000000.0,0.049895394,1.5,7.623312384940269
12.0,50.0,5.0,500000000000000.0,0.076404584,1.5,7.359390191834182
12.0,50.0,5.0,500000000000000.0,0.11546146,1.5,6.960292484137052
12.0,50.0,5.0,500000000000000.0,0.16546146,1.5,6.447869680971314
12.0,50.0,5.0,500000000000000.0,0.21546146,1.5,5.964636792019777
12.0,50.0,5.0,500000000000000.0,0.26546146,1.5,5.5477770494117555
12.0,50.0,5.0,500000000000000.0,0.31546146,1.5,5.218218554104335
12.0,50.0,5.0,500000000000000.0,0.36546146,1.5,4.968713438106535
12.0,50.0,5.0,500000000000000.0,0.41546146,1.5,4.779243884131156
12.0,50.0,5.0,500000000000000.0,0.46546146,1.5,4.630136561760149
12.0,50.0,5.0,500000000000000.0,0.5,1.5,4.543939219143521
