lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+17,0.0,5.0,5.027955902574576
12.0,50.0,5.0,3e+17,0.0025,5.0,5.0229313655649985
12.0,50.0,5.0,3e+17,0.0061833333,5.0,5.015561791421927
12.0,50.0,5.0,3e+17,0.011659222,5.0,5.004676977896856
12.0,50.0,5.0,3e+17,0.019800044,5.0,4.988644896363826
12.0,50.0,5.0,3e+17,0.031902732,5.0,4.965120022171207
12.0,50.0,5.0,3e+17,0.049895394,5.0,4.930748085525243
12.0,50.0,5.0,3e+17,0.076644486,5.0,4.880686923580303
12.0,50.0,5.0,3e+17,0.11605482,5.0,4.808119040081359
12.0,50.0,5.0,3e+17,0.16605482,5.0,4.71590654497164
12.0,50.0,5.0,3e+17,0.21605482,5.0,4.622185790399716
12.0,50.0,5.0,3e+17,0.26605482,5.0,4.52850619829634
12.0,50.0,5.0,3e+17,0.31605482,5.0,4.4382443031845495
12.0,50.0,5.0,3e+17,0.36605482,5.0,4.354324282759305
12.0,50.0,5.0,3e+17,0.41605482,5.0,4.278120208092688
12.0,50.0,5.0,3e+17,0.46605482,5.0,4.2095186312752775
12.0,50.0,5.0,3e+17,0.5,5.0,4.1669212773149376
