lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1500000000000000.0,0.0,5.0,5.451262327675241
12.0,50.0,5.0,1500000000000000.0,0.0025,5.0,5.443790556794608
12.0,50.0,5.0,1500000000000000.0,0.0061833333,5.0,5.432828398981826
12.0,50.0,5.0,1500000000000000.0,0.011659222,5.0,5.416631328795116
12.0,50.0,5.0,1500000000000000.0,0.019800044,5.0,5.392766201606663
12.0,50.0,5.0,1500000000000000.0,0.031902732,5.0,5.357732005371771
12.0,50.0,5.0,1500000000000000.0,0.049895394,5.0,5.306547437779802
12.0,50.0,5.0,1500000000000000.0,0.076644486,5.0,5.232095410128219
12.0,50.0,5.0,1500000000000000.0,0.11605482,5.0,5.124637267178143
12.0,50.0,5.0,1500000000000000.0,0.16605482,5.0,4.989306218487451
12.0,50.0,5.0,1500000000000000.0,0.21605482,5.0,4.853723492012001
12.0,50.0,5.0,1500000000000000.0,0.26605482,5.0,4.721336833144816
12.0,50.0,5.0,1500000000000000.0,0.31605482,5.0,4.598157100589566
12.0,50.0,5.0,1500000000000000.0,0.36605482,5.0,4.488337209717225
12.0,50.0,5.0,1500000000000000.0,0.41605482,5.0,4.392217620705155
12.0,50.0,5.0,1500000000000000.0,0.46605482,5.0,4.308438731638519
12.0,50.0,5.0,1500000000000000.0,0.5,5.0,4.257451850302779
