lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+16,0.0,2.0,7.217415434017603
12.0,50.0,5.0,8e+16,0.0025,2.0,7.2011847681139285
12.0,50.0,5.0,8e+16,0.0061833333,2.0,7.177180673117235
12.0,50.0,5.0,8e+16,0.011659222,2.0,7.141288031064799
12.0,50.0,5.0,8e+16,0.019800044,2.0,7.0874847634381934
12.0,50.0,5.0,8e+16,0.031902732,2.0,7.006406164637994
12.0,50.0,5.0,8e+16,0.049895394,2.0,6.8832040361227955
12.0,50.0,5.0,8e+16,0.076404584,2.0,6.695306676484768
12.0,50.0,5.0,8e+16,0.11546146,2.0,6.404839626452599
12.0,50.0,5.0,8e+16,0.16546146,2.0,6.018344607721806
12.0,50.0,5.0,8e+16,0.21546146,2.0,5.64283463074583
12.0,50.0,5.0,8e+16,0.26546146,2.0,5.312727856760583
12.0,50.0,5.0,8e+16,0.31546146,2.0,5.045507071365675
12.0,50.0,5.0,8e+16,0.36546146,2.0,4.836476694783603
12.0,50.0,5.0,8e+16,0.41546146,2.0,4.67244482928669
12.0,50.0,5.0,8e+16,0.46546146,2.0,4.540257382852945
12.0,50.0,5.0,8e+16,0.5,2.0,4.462562760954623
