lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,100000000000000.0,0.0,0.5,9.106719156623846
12.0,50.0,5.0,100000000000000.0,0.0025,0.5,9.074747259257613
12.0,50.0,5.0,100000000000000.0,0.0061833333,0.5,9.02744620554445
12.0,50.0,5.0,100000000000000.0,0.011659222,0.5,8.956624870196578
12.0,50.0,5.0,100000000000000.0,0.019800044,0.5,8.850080820925218
12.0,50.0,5.0,100000000000000.0,0.031794187,0.5,8.691133456742428
12.0,50.0,5.0,100000000000000.0,0.049465559,0.5,8.45648587289919
12.0,50.0,5.0,100000000000000.0,0.07550138,0.5,8.113461053896614
12.0,50.0,5.0,100000000000000.0,0.11351368,0.5,7.618115644745575
12.0,50.0,5.0,100000000000000.0,0.16351368,0.5,6.98379570117855
12.0,50.0,5.0,100000000000000.0,0.21351368,0.5,6.390828759148482
12.0,50.0,5.0,100000000000000.0,0.26351368,0.5,5.869140667278114
12.0,50.0,5.0,100000000000000.0,0.31351368,0.5,5.448863600202758
12.0,50.0,5.0,100000000000000.0,0.36351368,0.5,5.1357845474395445
12.0,50.0,5.0,100000000000000.0,0.41351368,0.5,4.907399837878823
12.0,50.0,5.0,100000000000000.0,0.46351368,0.5,4.734640803000917
12.0,50.0,5.0,100000000000000.0,0.5,0.5,4.632731822778201
