lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+19,0.0,4.0,4.50020526417555
12.0,50.0,5.0,1e+19,0.0025,4.0,4.497680551959195
12.0,50.0,5.0,1e+19,0.0061833333,4.0,4.4939743630779825
12.0,50.0,5.0,1e+19,0.011659222,4.0,4.488493422592812
12.0,50.0,5.0,1e+19,0.019800044,4.0,4.4804057352833535
12.0,50.0,5.0,1e+19,0.031902732,4.0,4.468505244271344
12.0,50.0,5.0,1e+19,0.049895394,4.0,4.451042758452024
12.0,50.0,5.0,1e+19,0.076644486,4.0,4.425451257435017
12.0,50.0,5.0,1e+19,0.11605482,4.0,4.388034658856572
12.0,50.0,5.0,1e+19,0.16605482,4.0,4.339913745643047
12.0,50.0,5.0,1e+19,0.21605482,4.0,4.290163205234547
12.0,50.0,5.0,1e+19,0.26605482,4.0,4.238958703482017
12.0,50.0,5.0,1e+19,0.31605482,4.0,4.187451169367515
12.0,50.0,5.0,1e+19,0.36605482,4.0,4.137027709387139
12.0,50.0,5.0,1e+19,0.41605482,4.0,4.088784972266523
12.0,50.0,5.0,1e+19,0.46605482,4.0,4.043259719959138
12.0,50.0,5.0,1e+19,0.5,4.0,4.014001348378144
