lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
14.4,60.0,6.0,1000000000000000.0,0.0,4.0,6.258238177337392
14.4,60.0,6.0,1000000000000000.0,0.0025,4.0,6.2458119775927035
14.4,60.0,6.0,1000000000000000.0,0.0061833333,4.0,6.22746764552282
14.4,60.0,6.0,1000000000000000.0,0.011659222,4.0,6.200107537359107
14.4,60.0,6.0,1000000000000000.0,0.019800044,4.0,6.159211469997858
14.4,60.0,6.0,1000000000000000.0,0.031902732,4.0,6.097856655058161
14.4,60.0,6.0,1000000000000000.0,0.049895394,4.0,6.005194542856853
14.4,60.0,6.0,1000000000000000.0,0.076644486,4.0,5.863725177911847
14.4,60.0,6.0,1000000000000000.0,0.11605482,4.0,5.647452615513689
14.4,60.0,6.0,1000000000000000.0,0.16605482,4.0,5.368475893938624
14.4,60.0,6.0,1000000000000000.0,0.21605482,4.0,5.105867315878332
14.4,60.0,6.0,1000000000000000.0,0.26605482,4.0,4.8794206730477425
14.4,60.0,6.0,1000000000000000.0,0.31605482,4.0,4.696081497507728
14.4,60.0,6.0,1000000000000000.0,0.36605482,4.0,4.5496635795462135
14.4,60.0,6.0,1000000000000000.0,0.41605482,4.0,4.4291054706417174
14.4,60.0,6.0,1000000000000000.0,0.46605482,4.0,4.327219349059306
14.4,60.0,6.0,1000000000000000.0,0.5,4.0,4.266436845447152
