lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,100000000000000.0,0.0,5.0,5.568087955552712
12.0,50.0,5.0,100000000000000.0,0.0025,5.0,5.559959225669544
12.0,50.0,5.0,100000000000000.0,0.0061833333,5.0,5.548029389012185
12.0,50.0,5.0,100000000000000.0,0.011659222,5.0,5.530393447524228
12.0,50.0,5.0,100000000000000.0,0.019800044,5.0,5.504389704651978
12.0,50.0,5.0,100000000000000.0,0.031902732,5.0,5.466184399994973
12.0,50.0,5.0,100000000000000.0,0.049895394,5.0,5.4103027311889775
12.0,50.0,5.0,100000000000000.0,0.076644486,5.0,5.3289050131694875
12.0,50.0,5.0,100000000000000.0,0.11605482,5.0,5.211289375277039
12.0,50.0,5.0,100000000000000.0,0.16605482,5.0,5.063208649125419
12.0,50.0,5.0,100000000000000.0,0.21605482,5.0,4.915223778170515
12.0,50.0,5.0,100000000000000.0,0.26605482,5.0,4.771563964906032
12.0,50.0,5.0,100000000000000.0,0.31605482,5.0,4.639126089481073
12.0,50.0,5.0,100000000000000.0,0.36605482,5.0,4.522205098206829
12.0,50.0,5.0,100000000000000.0,0.41605482,5.0,4.420852973954871
12.0,50.0,5.0,100000000000000.0,0.46605482,5.0,4.333184124486776
12.0,50.0,5.0,100000000000000.0,0.5,5.0,4.280089349652136
