lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+16,0.0,5.0,5.216938374745567
12.0,50.0,5.0,5e+16,0.0025,5.0,5.210828203564393
12.0,50.0,5.0,5e+16,0.0061833333,5.0,5.201866949714512
12.0,50.0,5.0,5e+16,0.011659222,5.0,5.1886324863239865
12.0,50.0,5.0,5e+16,0.019800044,5.0,5.169144056247174
12.0,50.0,5.0,5e+16,0.031902732,5.0,5.140559321590589
12.0,50.0,5.0,5e+16,0.049895394,5.0,5.098833004255147
12.0,50.0,5.0,5e+16,0.076644486,5.0,5.038168025206609
12.0,50.0,5.0,5e+16,0.11605482,5.0,4.950525935405032
12.0,50.0,5.0,5e+16,0.16605482,5.0,4.839744076097578
12.0,50.0,5.0,5e+16,0.21605482,5.0,4.7279478000952055
12.0,50.0,5.0,5e+16,0.26605482,5.0,4.617421674800495
12.0,50.0,5.0,5e+16,0.31605482,5.0,4.512592911923144
12.0,50.0,5.0,5e+16,0.36605482,5.0,4.417012471517239
12.0,50.0,5.0,5e+16,0.41605482,5.0,4.331709153880666
12.0,50.0,5.0,5e+16,0.46605482,5.0,4.256074139102875
12.0,50.0,5.0,5e+16,0.5,5.0,4.209538014866279
