lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+19,0.0,1.0,6.654495589012905
12.0,50.0,5.0,1e+19,0.0025,1.0,6.640636581030454
12.0,50.0,5.0,1e+19,0.0061833333,1.0,6.620205881242089
12.0,50.0,5.0,1e+19,0.011659222,1.0,6.5897999098797735
12.0,50.0,5.0,1e+19,0.019800044,1.0,6.544509222747913
12.0,50.0,5.0,1e+19,0.031902732,1.0,6.476939245303427
12.0,50.0,5.0,1e+19,0.049734025,1.0,6.376729057459825
12.0,50.0,5.0,1e+19,0.076005464,1.0,6.227296421455765
12.0,50.0,5.0,1e+19,0.11436177,1.0,6.004420293357202
12.0,50.0,5.0,1e+19,0.16436177,1.0,5.7075766024009305
12.0,50.0,5.0,1e+19,0.21436177,1.0,5.417453179537288
12.0,50.0,5.0,1e+19,0.26436177,1.0,5.155753720284452
12.0,50.0,5.0,1e+19,0.31436177,1.0,4.935982968579792
12.0,50.0,5.0,1e+19,0.36436177,1.0,4.757249003134687
12.0,50.0,5.0,1e+19,0.41436177,1.0,4.612236751998622
12.0,50.0,5.0,1e+19,0.46436177,1.0,4.492994450998234
12.0,50.0,5.0,1e+19,0.5,1.0,4.420101113502299
