lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+18,0.0,2.5,5.772067786792818
12.0,50.0,5.0,3e+18,0.0025,2.5,5.763034801562149
12.0,50.0,5.0,3e+18,0.0061833333,2.5,5.749771715138936
12.0,50.0,5.0,3e+18,0.011659222,2.5,5.730150631246408
12.0,50.0,5.0,3e+18,0.019800044,2.5,5.701182672516933
12.0,50.0,5.0,3e+18,0.031902732,2.5,5.65852254273646
12.0,50.0,5.0,3e+18,0.049895394,2.5,5.595843900773635
12.0,50.0,5.0,3e+18,0.076404584,2.5,5.504565012976764
12.0,50.0,5.0,3e+18,0.11546146,2.5,5.37053633154181
12.0,50.0,5.0,3e+18,0.16546146,2.5,5.196507117986407
12.0,50.0,5.0,3e+18,0.21546146,2.5,5.021165114100806
12.0,50.0,5.0,3e+18,0.26546146,2.5,4.85343416805304
12.0,50.0,5.0,3e+18,0.31546146,2.5,4.702343469477476
12.0,50.0,5.0,3e+18,0.36546146,2.5,4.571578471828981
12.0,50.0,5.0,3e+18,0.41546146,2.5,4.459967398721756
12.0,50.0,5.0,3e+18,0.46546146,2.5,4.364381190509584
12.0,50.0,5.0,3e+18,0.5,2.5,4.30608641488902
