lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,100000000000000.0,0.0,4.0,6.1219421880030325
12.0,50.0,5.0,100000000000000.0,0.0025,4.0,6.111243306246441
12.0,50.0,5.0,100000000000000.0,0.0061833333,4.0,6.09550016280475
12.0,50.0,5.0,100000000000000.0,0.011659222,4.0,6.072136628181582
12.0,50.0,5.0,100000000000000.0,0.019800044,4.0,6.037485074579549
12.0,50.0,5.0,100000000000000.0,0.031902732,4.0,5.9861236943005665
12.0,50.0,5.0,100000000000000.0,0.049895394,4.0,5.909970055666779
12.0,50.0,5.0,100000000000000.0,0.076644486,4.0,5.796815734953454
12.0,50.0,5.0,100000000000000.0,0.11605482,4.0,5.628841592148163
12.0,50.0,5.0,100000000000000.0,0.16605482,4.0,5.411708030290424
12.0,50.0,5.0,100000000000000.0,0.21605482,4.0,5.194128742659666
12.0,50.0,5.0,100000000000000.0,0.26605482,4.0,4.989052138800783
12.0,50.0,5.0,100000000000000.0,0.31605482,4.0,4.808986462653633
12.0,50.0,5.0,100000000000000.0,0.36605482,4.0,4.657605904591697
12.0,50.0,5.0,100000000000000.0,0.41605482,4.0,4.531898750867229
12.0,50.0,5.0,100000000000000.0,0.46605482,4.0,4.426424563690097
12.0,50.0,5.0,100000000000000.0,0.5,4.0,4.363839974278817
