lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,5e+16,0.0,2.5,6.800560870501889
12.0,50.0,5.0,5e+16,0.0025,2.5,6.786664578707551
12.0,50.0,5.0,5e+16,0.0061833333,2.5,6.766153404137129
12.0,50.0,5.0,5e+16,0.011659222,2.5,6.735569981512587
12.0,50.0,5.0,5e+16,0.019800044,2.5,6.689883524819662
12.0,50.0,5.0,5e+16,0.031902732,2.5,6.6214092896682155
12.0,50.0,5.0,5e+16,0.049895394,2.5,6.518152448139647
12.0,50.0,5.0,5e+16,0.076644486,2.5,6.360697507282697
12.0,50.0,5.0,5e+16,0.11605482,2.5,6.118797419832928
12.0,50.0,5.0,5e+16,0.16605482,2.5,5.798169016494937
12.0,50.0,5.0,5e+16,0.21605482,2.5,5.481307049249734
12.0,50.0,5.0,5e+16,0.26605482,2.5,5.1965782848917375
12.0,50.0,5.0,5e+16,0.31605482,2.5,4.960561806902023
12.0,50.0,5.0,5e+16,0.36605482,2.5,4.772161430217315
12.0,50.0,5.0,5e+16,0.41605482,2.5,4.621573062257639
12.0,50.0,5.0,5e+16,0.46605482,2.5,4.498686236339953
12.0,50.0,5.0,5e+16,0.5,2.5,4.427017980272519
