lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,100000000000000.0,0.0,2.0,7.712062003573264
12.0,50.0,5.0,100000000000000.0,0.0025,2.0,7.692734798525354
12.0,50.0,5.0,100000000000000.0,0.0061833333,2.0,7.664106558931897
12.0,50.0,5.0,100000000000000.0,0.011659222,2.0,7.6212028770462314
12.0,50.0,5.0,100000000000000.0,0.019800044,2.0,7.556640695923911
12.0,50.0,5.0,100000000000000.0,0.031902732,2.0,7.458903690366541
12.0,50.0,5.0,100000000000000.0,0.049895394,2.0,7.309693135830845
12.0,50.0,5.0,100000000000000.0,0.076404584,2.0,7.0816408201649
12.0,50.0,5.0,100000000000000.0,0.11546146,2.0,6.731013571611293
12.0,50.0,5.0,100000000000000.0,0.16546146,2.0,6.272514928371248
12.0,50.0,5.0,100000000000000.0,0.21546146,2.0,5.834697197966837
12.0,50.0,5.0,100000000000000.0,0.26546146,2.0,5.454707248896929
12.0,50.0,5.0,100000000000000.0,0.31546146,2.0,5.1519057790195655
12.0,50.0,5.0,100000000000000.0,0.36546146,2.0,4.919809396923318
12.0,50.0,5.0,100000000000000.0,0.41546146,2.0,4.741375262678097
12.0,50.0,5.0,100000000000000.0,0.46546146,2.0,4.599639529137472
12.0,50.0,5.0,100000000000000.0,0.5,2.0,4.517183421283024
