lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+18,0.0,4.5,4.763926804808056
12.0,50.0,5.0,3e+18,0.0025,4.5,4.76029877784145
12.0,50.0,5.0,3e+18,0.0061833333,4.5,4.75497520036781
12.0,50.0,5.0,3e+18,0.011659222,4.5,4.7471060890334495
12.0,50.0,5.0,3e+18,0.019800044,4.5,4.735504051802802
12.0,50.0,5.0,3e+18,0.031902732,4.5,4.718450674639343
12.0,50.0,5.0,3e+18,0.049895394,4.5,4.693469167611595
12.0,50.0,5.0,3e+18,0.076644486,4.5,4.656927291970494
12.0,50.0,5.0,3e+18,0.11605482,4.5,4.603622506618396
12.0,50.0,5.0,3e+18,0.16605482,4.5,4.5352527393525355
12.0,50.0,5.0,3e+18,0.21605482,4.5,4.464967472376044
12.0,50.0,5.0,3e+18,0.26605482,4.5,4.393550281887223
12.0,50.0,5.0,3e+18,0.31605482,4.5,4.323124683009919
12.0,50.0,5.0,3e+18,0.36605482,4.5,4.255875900274289
12.0,50.0,5.0,3e+18,0.41605482,4.5,4.1931452497217885
12.0,50.0,5.0,3e+18,0.46605482,4.5,4.13534251755743
12.0,50.0,5.0,3e+18,0.5,4.5,4.098862112125967
