lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,2000000000000000.0,0.0,0.5,9.049015078074962
12.0,50.0,5.0,2000000000000000.0,0.0025,0.5,9.017710594830897
12.0,50.0,5.0,2000000000000000.0,0.0061833333,0.5,8.971454935891654
12.0,50.0,5.0,2000000000000000.0,0.011659222,0.5,8.902367817508507
12.0,50.0,5.0,2000000000000000.0,0.019800044,0.5,8.798805320473708
12.0,50.0,5.0,2000000000000000.0,0.031794187,0.5,8.643825207253435
12.0,50.0,5.0,2000000000000000.0,0.049465559,0.5,8.411427014124536
12.0,50.0,5.0,2000000000000000.0,0.075265762,0.5,8.072640232643547
12.0,50.0,5.0,2000000000000000.0,0.11327806,0.5,7.5801203340174395
12.0,50.0,5.0,2000000000000000.0,0.16327806,0.5,6.948636056562685
12.0,50.0,5.0,2000000000000000.0,0.21327806,0.5,6.359841850099123
12.0,50.0,5.0,2000000000000000.0,0.26327806,0.5,5.8443440691220525
12.0,50.0,5.0,2000000000000000.0,0.31327806,0.5,5.4310999522082115
12.0,50.0,5.0,2000000000000000.0,0.36327806,0.5,5.123058726384594
12.0,50.0,5.0,2000000000000000.0,0.41327806,0.5,4.897516967304483
12.0,50.0,5.0,2000000000000000.0,0.46327806,0.5,4.726092288596306
12.0,50.0,5.0,2000000000000000.0,0.5,0.5,4.623954703815505
