lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
15.6,65.0,6.5,1000000000000000.0,0.0,1.5,8.774648505868
15.6,65.0,6.5,1000000000000000.0,0.0025,1.5,8.756824760745301
15.6,65.0,6.5,1000000000000000.0,0.0061166667,1.5,8.731028112653604
15.6,65.0,6.5,1000000000000000.0,0.011493444,1.5,8.692659544393742
15.6,65.0,6.5,1000000000000000.0,0.019486921,1.5,8.635566589613077
15.6,65.0,6.5,1000000000000000.0,0.031370556,1.5,8.550558768136812
15.6,65.0,6.5,1000000000000000.0,0.049037559,1.5,8.423996240454256
15.6,65.0,6.5,1000000000000000.0,0.075302505,1.5,8.235758122943144
15.6,65.0,6.5,1000000000000000.0,0.11399952,1.5,7.958129419650254
15.6,65.0,6.5,1000000000000000.0,0.16399952,1.5,7.5991454450371485
15.6,65.0,6.5,1000000000000000.0,0.21399952,1.5,7.242125986521778
15.6,65.0,6.5,1000000000000000.0,0.26399952,1.5,6.892177361045701
15.6,65.0,6.5,1000000000000000.0,0.31399952,1.5,6.554508432140481
15.6,65.0,6.5,1000000000000000.0,0.36399952,1.5,6.235911348261885
15.6,65.0,6.5,1000000000000000.0,0.41399952,1.5,5.943191694676289
15.6,65.0,6.5,1000000000000000.0,0.46399952,1.5,5.6815374229567865
15.6,65.0,6.5,1000000000000000.0,0.5,1.5,5.513611493165695
