lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,8e+17,0.0,3.5,5.531602566121558
12.0,50.0,5.0,8e+17,0.0025,3.5,5.5239774948279186
12.0,50.0,5.0,8e+17,0.0061833333,3.5,5.512784660780066
12.0,50.0,5.0,8e+17,0.011659222,3.5,5.496231781031477
12.0,50.0,5.0,8e+17,0.019800044,3.5,5.47180979556584
12.0,50.0,5.0,8e+17,0.031902732,3.5,5.4358889327913085
12.0,50.0,5.0,8e+17,0.049895394,3.5,5.383127595279556
12.0,50.0,5.0,8e+17,0.076644486,3.5,5.305795168179237
12.0,50.0,5.0,8e+17,0.11605482,3.5,5.192638690639643
12.0,50.0,5.0,8e+17,0.16605482,3.5,5.047394130621721
12.0,50.0,5.0,8e+17,0.21605482,3.5,4.900436302727274
12.0,50.0,5.0,8e+17,0.26605482,3.5,4.757704758235645
12.0,50.0,5.0,8e+17,0.31605482,3.5,4.626333018045427
12.0,50.0,5.0,8e+17,0.36605482,3.5,4.510183821006663
12.0,50.0,5.0,8e+17,0.41605482,3.5,4.409235928495777
12.0,50.0,5.0,8e+17,0.46605482,3.5,4.321648278159206
12.0,50.0,5.0,8e+17,0.5,3.5,4.268551657908795
