lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+19,0.0,2.5,4.230828081739838
12.0,50.0,5.0,3e+19,0.0025,2.5,4.22925295308746
12.0,50.0,5.0,3e+19,0.0061833333,2.5,4.226938751987708
12.0,50.0,5.0,3e+19,0.011659222,2.5,4.223512093890589
12.0,50.0,5.0,3e+19,0.019800044,2.5,4.218446443295737
12.0,50.0,5.0,3e+19,0.031902732,2.5,4.2109725547889845
12.0,50.0,5.0,3e+19,0.049895394,2.5,4.199962966681872
12.0,50.0,5.0,3e+19,0.076404584,2.5,4.183885459559132
12.0,50.0,5.0,3e+19,0.11546146,2.5,4.16021945970165
12.0,50.0,5.0,3e+19,0.16546146,2.5,4.129367079407955
12.0,50.0,5.0,3e+19,0.21546146,2.5,4.097369201799992
12.0,50.0,5.0,3e+19,0.26546146,2.5,4.064233474288354
12.0,50.0,5.0,3e+19,0.31546146,2.5,4.030450236534805
12.0,50.0,5.0,3e+19,0.36546146,2.5,3.996735677164318
12.0,50.0,5.0,3e+19,0.41546146,2.5,3.963798863777159
12.0,50.0,5.0,3e+19,0.46546146,2.5,3.932098192904611
12.0,50.0,5.0,3e+19,0.5,2.5,3.911066959228093
