lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,2.0,7.465213224486667
12.0,50.0,5.0,1e+16,0.0025,2.0,7.445972212439122
12.0,50.0,5.0,1e+16,0.0061833333,2.0,7.417490532068769
12.0,50.0,5.0,1e+16,0.011659222,2.0,7.374849122229517
12.0,50.0,5.0,1e+16,0.019800044,2.0,7.310773371530187
12.0,50.0,5.0,1e+16,0.031902732,2.0,7.2139838672561245
12.0,50.0,5.0,1e+16,0.049895394,2.0,7.066706056720773
12.0,50.0,5.0,1e+16,0.076644486,2.0,6.840490556132438
12.0,50.0,5.0,1e+16,0.11605482,2.0,6.4950938786233605
12.0,50.0,5.0,1e+16,0.16605482,2.0,6.05324100739869
12.0,50.0,5.0,1e+16,0.21605482,2.0,5.641258229651413
12.0,50.0,5.0,1e+16,0.26605482,2.0,5.292737916070112
12.0,50.0,5.0,1e+16,0.31605482,2.0,5.020384697206196
12.0,50.0,5.0,1e+16,0.36605482,2.0,4.813259312237616
12.0,50.0,5.0,1e+16,0.41605482,2.0,4.651595844825041
12.0,50.0,5.0,1e+16,0.46605482,2.0,4.5207687637089204
12.0,50.0,5.0,1e+16,0.5,2.0,4.445003308924993
