lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,4.5,5.6133171715103565
12.0,50.0,5.0,1e+16,0.0025,4.5,5.604834771443224
12.0,50.0,5.0,1e+16,0.0061833333,4.5,5.592374860658938
12.0,50.0,5.0,1e+16,0.011659222,4.5,5.573930202876071
12.0,50.0,5.0,1e+16,0.019800044,4.5,5.546675696090815
12.0,50.0,5.0,1e+16,0.031902732,4.5,5.506491412057766
12.0,50.0,5.0,1e+16,0.049895394,4.5,5.447347683979645
12.0,50.0,5.0,1e+16,0.076644486,4.5,5.360258925440622
12.0,50.0,5.0,1e+16,0.11605482,4.5,5.232189896466468
12.0,50.0,5.0,1e+16,0.16605482,4.5,5.06786150203909
12.0,50.0,5.0,1e+16,0.21605482,4.5,4.903672018744466
12.0,50.0,5.0,1e+16,0.26605482,4.5,4.747854887649088
12.0,50.0,5.0,1e+16,0.31605482,4.5,4.608456917983455
12.0,50.0,5.0,1e+16,0.36605482,4.5,4.488630265340913
12.0,50.0,5.0,1e+16,0.41605482,4.5,4.386349658605246
12.0,50.0,5.0,1e+16,0.46605482,4.5,4.298058820226397
12.0,50.0,5.0,1e+16,0.5,4.5,4.244575825278441
