lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,3e+19,0.0,3.0,4.119752496490426
12.0,50.0,5.0,3e+19,0.0025,3.0,4.118450200056342
12.0,50.0,5.0,3e+19,0.0061833333,3.0,4.116535620282611
12.0,50.0,5.0,3e+19,0.011659222,3.0,4.113698657227156
12.0,50.0,5.0,3e+19,0.019800044,3.0,4.109500094327982
12.0,50.0,5.0,3e+19,0.031902732,3.0,4.103295400174472
12.0,50.0,5.0,3e+19,0.049895394,3.0,4.0941353554892235
12.0,50.0,5.0,3e+19,0.076404584,3.0,4.080717188650031
12.0,50.0,5.0,3e+19,0.11546146,3.0,4.060917207945891
12.0,50.0,5.0,3e+19,0.16546146,3.0,4.03505476370202
12.0,50.0,5.0,3e+19,0.21546146,3.0,4.008231474884006
12.0,50.0,5.0,3e+19,0.26546146,3.0,3.9804120601235433
12.0,50.0,5.0,3e+19,0.31546146,3.0,3.951907792679829
12.0,50.0,5.0,3e+19,0.36546146,3.0,3.923233035982851
12.0,50.0,5.0,3e+19,0.41546146,3.0,3.8949390569024014
12.0,50.0,5.0,3e+19,0.46546146,3.0,3.867450173143796
12.0,50.0,5.0,3e+19,0.5,3.0,3.849083253731289
