lg_nw,Tsh,t_ox,Gauss_doping,Vg,Vd,Id
12.0,50.0,5.0,1e+16,0.0,1.5,7.927223752078558
12.0,50.0,5.0,1e+16,0.0025,1.5,7.9038752755804165
12.0,50.0,5.0,1e+16,0.0061833333,1.5,7.869316331143491
12.0,50.0,5.0,1e+16,0.011659222,1.5,7.817589370942949
12.0,50.0,5.0,1e+16,0.019800044,1.5,7.739925151990254
12.0,50.0,5.0,1e+16,0.031902732,1.5,7.622848657918479
12.0,50.0,5.0,1e+16,0.049895394,1.5,7.445444883123352
12.0,50.0,5.0,1e+16,0.076404584,1.5,7.178062007212537
12.0,50.0,5.0,1e+16,0.11546146,1.5,6.776647947785749
12.0,50.0,5.0,1e+16,0.16546146,1.5,6.268707179603828
12.0,50.0,5.0,1e+16,0.21546146,1.5,5.800589955268915
12.0,50.0,5.0,1e+16,0.26546146,1.5,5.407334775058538
12.0,50.0,5.0,1e+16,0.31546146,1.5,5.10423716342785
12.0,50.0,5.0,1e+16,0.36546146,1.5,4.877671318143766
12.0,50.0,5.0,1e+16,0.41546146,1.5,4.703335204551814
12.0,50.0,5.0,1e+16,0.46546146,1.5,4.563831164704671
12.0,50.0,5.0,1e+16,0.5,1.5,4.482360543039354
