gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,0.5,2.4356969e-8
0.0025,0.5,2.5385504e-8
0.0061833333,0.5,2.6989399e-8
0.011659222,0.5,2.9584799e-8
0.019800044,0.5,3.3976307e-8
0.031902732,0.5,4.1917471e-8
0.049895394,0.5,5.7874241e-8
0.076404584,0.5,9.5327561e-8
0.11546146,0.5,2.086362e-7
0.16546146,0.5,5.920938e-7
0.21546146,0.5,1.5938227e-6
0.26546146,0.5,3.7098058e-6
0.31546146,0.5,7.2460079e-6
0.36546146,0.5,1.2170822e-5
0.41546146,0.5,1.8221172e-5
0.46546146,0.5,2.5137288e-5
0.5,0.5,3.0309598e-5

