gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,4,7.5519275e-7
0.0025,4,7.7402804e-7
0.0061833333,4,8.0260126e-7
0.011659222,4,8.4696092e-7
0.019800044,4,9.1730746e-7
0.031902732,4,1.0324673e-6
0.049895394,4,1.2303536e-6
0.076644486,4,1.5965564e-6
0.11605482,4,2.35049e-6
0.16605482,4,3.8751808e-6
0.21605482,4,6.3954522e-6
0.26605482,4,1.0255288e-5
0.31605482,4,1.5524354e-5
0.36605482,4,2.1998552e-5
0.41605482,4,2.9383346e-5
0.46605482,4,3.7460661e-5
0.5,4,4.3267323e-5

