gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1,1.0753452e-5
0.0025,1,1.086557e-5
0.00615,1,1.1030459e-5
0.011576333,1,1.127826e-5
0.019643482,1,1.1652688e-5
0.031636644,1,1.2223223e-5
0.049306568,1,1.309681e-5
0.075340257,1,1.4465936e-5
0.11369656,1,1.6708516e-5
0.16369656,1,2.0182084e-5
0.21369656,1,2.4469014e-5
0.26369656,1,2.9663433e-5
0.31369656,1,3.5711155e-5
0.36369656,1,4.2451649e-5
0.41369656,1,4.9720573e-5
0.46369656,1,5.7362787e-5
0.5,1,6.3080193e-5

