gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,0.5,2.1425805e-9
0.0025,0.5,2.2825691e-9
0.0061833333,0.5,2.5068076e-9
0.011659222,0.5,2.8842997e-9
0.019800044,0.5,3.5601089e-9
0.031902732,0.5,4.8884233e-9
0.049895394,0.5,7.9002561e-9
0.076404584,0.5,1.6339772e-8
0.115108,0.5,4.8470381e-8
0.165108,0.5,1.9190002e-7
0.215108,0.5,6.8357352e-7
0.265108,0.5,2.0221219e-6
0.315108,0.5,4.7410044e-6
0.365108,0.5,8.9800656e-6
0.415108,0.5,1.4488832e-5
0.465108,0.5,2.1012627e-5
0.5,0.5,2.6043301e-5

