gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,2,5.8618153e-7
0.0025,2,6.0188743e-7
0.0061833333,2,6.2576012e-7
0.011659222,2,6.6293166e-7
0.019800044,2,7.2213761e-7
0.031902732,2,8.1974496e-7
0.049895394,2,9.8925345e-7
0.076404584,2,1.3053093e-6
0.11546146,2,1.9742795e-6
0.16546146,2,3.3990491e-6
0.21546146,2,5.846365e-6
0.26546146,2,9.6669107e-6
0.31546146,2,1.4931466e-5
0.36546146,2,2.1452488e-5
0.41546146,2,2.8954634e-5
0.46546146,2,3.7205821e-5
0.5,2,4.3254194e-5

