gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1,2.9276285e-9
0.0025,1,3.1201907e-9
0.0061833333,1,3.4278799e-9
0.011659222,1,3.9439494e-9
0.019800044,1,4.862564e-9
0.031902732,1,6.6499406e-9
0.049734025,1,1.0577344e-8
0.076005464,1,2.104097e-8
0.11436177,1,5.7583842e-8
0.16436177,1,2.1029096e-7
0.21436177,1,7.1446879e-7
0.26436177,1,2.0761528e-6
0.31436177,1,4.838117e-6
0.36436177,1,9.125931e-6
0.41436177,1,1.4653035e-5
0.46436177,1,2.1153041e-5
0.5,1,2.6258484e-5

