gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1,5.9381583e-8
0.0025,1,6.1721736e-8
0.0061833333,1,6.5351243e-8
0.011659222,1,7.1176711e-8
0.019800044,1,8.0888786e-8
0.031902732,1,9.8057428e-8
0.049895394,1,1.3124399e-7
0.076404584,1,2.0414632e-7
0.11546146,1,4.013131e-7
0.16546146,1,9.750573e-7
0.21546146,1,2.2953989e-6
0.26546146,1,4.8640172e-6
0.31546146,1,8.9466081e-6
0.36546146,1,1.4457519e-5
0.41546146,1,2.1107622e-5
0.46546146,1,2.8642518e-5
0.5,1,3.4260929e-5

