gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,3,1.3867531e-6
0.0025,3,1.4169368e-6
0.0061833333,3,1.4624875e-6
0.011659222,3,1.5326589e-6
0.019800044,3,1.6426697e-6
0.031902732,3,1.8197221e-6
0.049895394,3,2.1162956e-6
0.076404584,3,2.6396625e-6
0.11546146,3,3.6599687e-6
0.16546146,3,5.6076763e-6
0.21546146,3,8.6217404e-6
0.26546146,3,1.2987297e-5
0.31546146,3,1.8729607e-5
0.36546146,3,2.5646112e-5
0.41546146,3,3.3462726e-5
0.46546146,3,4.1963049e-5
0.5,3,4.8158112e-5

