gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,4,5.3779238e-6
0.0025,4,5.4555854e-6
0.0061833333,4,5.5715594e-6
0.011659222,4,5.74745e-6
0.019800044,4,6.0168102e-6
0.031902732,4,6.4356134e-6
0.049895394,4,7.1016336e-6
0.076644486,4,8.2001733e-6
0.11605482,4,1.0109855e-5
0.16605482,4,1.3211896e-5
0.21605482,4,1.733687e-5
0.26605482,4,2.2667746e-5
0.31605482,4,2.9183035e-5
0.36605482,4,3.669731e-5
0.41605482,4,4.4984921e-5
0.46605482,4,5.3868015e-5
0.5,4,6.0159907e-5

