gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1,5.2589566e-9
0.0025,1,5.5739719e-9
0.0061833333,1,6.0745965e-9
0.011659222,1,6.9077936e-9
0.019800044,1,8.374357e-9
0.031902732,1,1.1181209e-8
0.049895394,1,1.7278585e-8
0.076404584,1,3.3118649e-8
0.115108,1,8.6531754e-8
0.165108,1,2.9591806e-7
0.215108,1,9.414775e-7
0.265108,1,2.5612938e-6
0.315108,1,5.6471938e-6
0.365108,1,1.025495e-5
0.415108,1,1.6107854e-5
0.465108,1,2.295802e-5
0.5,1,2.8219534e-5

