gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1.5,3.0979246e-7
0.0025,1.5,3.1921952e-7
0.00615,1.5,3.3349382e-7
0.011576333,1.5,3.5589412e-7
0.019643482,1.5,3.9199705e-7
0.031636644,1.5,4.5258328e-7
0.049466477,1.5,5.6071155e-7
0.075735764,1.5,7.7083188e-7
0.11443918,1.5,1.2435916e-6
0.16443918,1.5,2.3458766e-6
0.21443918,1.5,4.3961846e-6
0.26443918,1.5,7.7979048e-6
0.31443918,1.5,1.2675862e-5
0.36443918,1.5,1.8865678e-5
0.41443918,1.5,2.608796e-5
0.46443918,1.5,3.4099744e-5
0.5,1.5,4.0175398e-5

