gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,2,1.7996238e-7
0.0025,2,1.8580069e-7
0.0061833333,2,1.9475973e-7
0.011659222,2,2.0891118e-7
0.019800044,2,2.3195152e-7
0.031902732,2,2.7123016e-7
0.049895394,2,3.4313054e-7
0.076404584,2,4.8877092e-7
0.11546146,2,8.3941869e-7
0.16546146,2,1.7256012e-6
0.21546146,2,3.5160569e-6
0.26546146,2,6.6670414e-6
0.31546146,2,1.1346983e-5
0.36546146,2,1.7393947e-5
0.41546146,2,2.4512004e-5
0.46546146,2,3.2456937e-5
0.5,2,3.8338763e-5

