gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,5,5.0629985e-5
0.0025,5,5.0843035e-5
0.0061833333,5,5.1157709e-5
0.011659222,5,5.1627303e-5
0.019800044,5,5.2329608e-5
0.031902732,5,5.3383606e-5
0.049895394,5,5.49751e-5
0.076644486,5,5.7407829e-5
0.11605482,5,6.1183032e-5
0.16605482,5,6.6428653e-5
0.21605482,5,7.2344089e-5
0.26605482,5,7.9027836e-5
0.31605482,5,8.6473338e-5
0.36605482,5,9.4590128e-5
0.41605482,5,0.00010324058
0.46605482,5,0.00011229694
0.5,5,0.00011862648

