gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,5,1.2974636e-5
0.0025,5,1.3102605e-5
0.0061833333,5,1.3292632e-5
0.011659222,5,1.3578464e-5
0.019800044,5,1.4010896e-5
0.031902732,5,1.4671016e-5
0.049895394,5,1.5693095e-5
0.076644486,5,1.7314032e-5
0.11605482,5,1.997476e-5
0.16605482,5,2.3971982e-5
0.21605482,5,2.88837e-5
0.26605482,5,3.4854174e-5
0.31605482,5,4.1866993e-5
0.36605482,5,4.9764194e-5
0.41605482,5,5.8351635e-5
0.46605482,5,6.745874e-5
0.5,5,7.3871151e-5

