gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,4,1.1717264e-5
0.0025,4,1.183742e-5
0.0061833333,4,1.2015905e-5
0.011659222,4,1.2284517e-5
0.019800044,4,1.2691265e-5
0.031902732,4,1.331298e-5
0.049895394,4,1.4277595e-5
0.076644486,4,1.5812794e-5
0.11605482,4,1.8347652e-5
0.16605482,4,2.2193835e-5
0.21605482,4,2.6971829e-5
0.26605482,4,3.2826013e-5
0.31605482,4,3.9729574e-5
0.36605482,4,4.7520464e-5
0.41605482,4,5.6018449e-5
0.46605482,4,6.5052565e-5
0.5,4,7.142322e-5

