gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1.5,7.0395074e-9
0.0025,1.5,7.4282576e-9
0.0061833333,1.5,8.0436797e-9
0.011659222,1.5,9.0617008e-9
0.019800044,1.5,1.08382e-8
0.031902732,1.5,1.4198886e-8
0.049895394,1.5,2.1385146e-8
0.076404584,1.5,3.9703626e-8
0.115108,1.5,1.0011737e-7
0.165108,1.5,3.3090764e-7
0.215108,1.5,1.0213667e-6
0.265108,1.5,2.7036918e-6
0.315108,1.5,5.8392551e-6
0.365108,1.5,1.0452506e-5
0.415108,1.5,1.6245404e-5
0.465108,1.5,2.2964319e-5
0.5,1.5,2.8095051e-5

