gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,2,2.4127191e-8
0.0025,2,2.5185905e-8
0.0061833333,2,2.6839715e-8
0.011659222,2,2.9523614e-8
0.019800044,2,3.4076762e-8
0.031902732,2,4.2336661e-8
0.049895394,2,5.8965865e-8
0.076644486,2,9.833263e-8
0.11605482,2,2.1635696e-7
0.16605482,2,6.0356022e-7
0.21605482,2,1.610794e-6
0.26605482,2,3.7764256e-6
0.31605482,2,7.4532325e-6
0.36605482,2,1.2570218e-5
0.41605482,2,1.881822e-5
0.46605482,2,2.5956035e-5
0.5,2,3.1215188e-5

