gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,4,2.2975576e-6
0.0025,4,2.3417485e-6
0.0061833333,4,2.4081901e-6
0.011659222,4,2.5099799e-6
0.019800044,4,2.668216e-6
0.031902732,4,2.9196322e-6
0.049895394,4,3.3325682e-6
0.076644486,4,4.046514e-6
0.11605482,4,5.3743932e-6
0.16605482,4,7.7250523e-6
0.21605482,4,1.1133638e-5
0.26605482,4,1.5844296e-5
0.31605482,4,2.1860587e-5
0.36605482,4,2.8977302e-5
0.41605482,4,3.6933228e-5
0.46605482,4,4.552666e-5
0.5,4,5.1659316e-5

