gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,3,1.7141859e-7
0.0025,3,1.7685274e-7
0.0061833333,3,1.8518991e-7
0.011659222,3,1.9835443e-7
0.019800044,3,2.1977458e-7
0.031902732,3,2.5627971e-7
0.049895394,3,3.2309654e-7
0.076644486,3,4.5982231e-7
0.11605482,3,7.9043507e-7
0.16605482,3,1.6218524e-6
0.21605482,3,3.3134703e-6
0.26605482,3,6.3294661e-6
0.31605482,3,1.0846702e-5
0.36605482,3,1.6702497e-5
0.41605482,3,2.3579049e-5
0.46605482,3,3.1244488e-5
0.5,3,3.6816239e-5

