gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,0.5,1.9786959e-6
0.0025,0.5,2.017472e-6
0.0061833333,0.5,2.0757606e-6
0.011659222,0.5,2.1650357e-6
0.019800044,0.5,2.3037738e-6
0.031902732,0.5,2.524175e-6
0.049895394,0.5,2.8862963e-6
0.076404584,0.5,3.507797e-6
0.11546146,0.5,4.6713883e-6
0.16546146,0.5,6.7767715e-6
0.21546146,0.5,9.8281786e-6
0.26546146,0.5,1.396321e-5
0.31546146,0.5,1.9101452e-5
0.36546146,0.5,2.5035861e-5
0.41546146,0.5,3.1554028e-5
0.46546146,0.5,3.8470213e-5
0.5,0.5,4.3398514e-5

