gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,0.5,7.72324e-9
0.0025,0.5,8.1148764e-9
0.0061833333,0.5,8.7332711e-9
0.011659222,0.5,9.7531397e-9
0.019800044,0.5,1.1526657e-8
0.031902732,0.5,1.4869652e-8
0.049895394,0.5,2.2005532e-8
0.076404584,0.5,4.0259434e-8
0.11546146,0.5,1.025892e-7
0.16546146,0.5,3.4627763e-7
0.21546146,0.5,1.0751877e-6
0.26546146,0.5,2.8074106e-6
0.31546146,0.5,5.9604017e-6
0.36546146,0.5,1.0577925e-5
0.41546146,0.5,1.6403158e-5
0.46546146,0.5,2.3182869e-5
0.5,0.5,2.830777e-5

