gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,4,3.1607834e-5
0.0025,4,3.1792117e-5
0.0061833333,4,3.2064586e-5
0.011659222,4,3.2471816e-5
0.019800044,4,3.3082191e-5
0.031902732,4,3.400124e-5
0.049895394,4,3.5396249e-5
0.076644486,4,3.7544709e-5
0.11605482,4,4.09228e-5
0.16605482,4,4.5717898e-5
0.21605482,4,5.1266869e-5
0.26605482,4,5.7682131e-5
0.31605482,4,6.4945465e-5
0.36605482,4,7.2941097e-5
0.41605482,4,8.1510776e-5
0.46605482,4,9.0519111e-5
0.5,4,9.6827485e-5

