gate OuterVoltage,drain OuterVoltage,drain TotalCurrent
OuterVoltage,OuterVoltage,TotalCurrent
0,1.5,2.4977916e-5
0.0025,1.5,2.5139483e-5
0.00615,1.5,2.53762e-5
0.011576333,1.5,2.5730011e-5
0.019643482,1.5,2.6260297e-5
0.031636644,1.5,2.7058931e-5
0.049306568,1.5,2.8260499e-5
0.075340257,1.5,3.0095316e-5
0.11369656,1.5,3.2985463e-5
0.16369656,1.5,3.7225367e-5
0.21369656,1.5,4.2171587e-5
0.26369656,1.5,4.7913514e-5
0.31369656,1.5,5.4411963e-5
0.36369656,1.5,6.1533927e-5
0.41369656,1.5,6.91277e-5
0.46369656,1.5,7.7063153e-5
0.5,1.5,8.2973147e-5

